ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,16/12/2025,GANDHI RESTAURANT,GANDHI RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,42595000W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9622 9281,raj1978sg@yahoo.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HAN & HAN PRIVATE LIMITED,HAN,,TeleSales,,Offline Sources,Adhoc,,201707263C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6336 2466,contact@han.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HARVEST SEAFOOD RESTAURANT PTE LTD,HARVEST SEAFOOD RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,200009275W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6538 9192,harvestyap@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HIMAWARI JAPANESE RESTAURANT,HIMAWARI JAPANESE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53023502A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6272 1110,amy@himawari.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,IDATEN UDON,IDATEN UDON,,TeleSales,,Offline Sources,Adhoc,,53295765B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6238 7490,contactus@res.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,IKOI JAPANESE RESTAURANT PTE LTD,IKOI JAPANESE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,200008062G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6887 3788,ikoi.ckoh@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JUNSHIN EXPRESS PTE. LTD.,JUNSHIN EXPRESS,,TeleSales,,Offline Sources,Adhoc,,201325938H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6844 9448,sproject@junshinexpress.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KHALSA RESTAURANT PTE LTD,KHALSA RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,199604788C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6297 6417,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KOMBI ROCKS PRIVATE LIMITED,KOMBI ROCKS,,TeleSales,,Offline Sources,Adhoc,,201602653C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6288 1206,wheels@kombirocks.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KOJI SUSHI BAR,KOJI SUSHI BAR,,TeleSales,,Offline Sources,Adhoc,,53495243K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6225 6125,koji@kojisushi.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LA TAPERIA,LA TAPERIA,,TeleSales,,Offline Sources,Adhoc,,53269683B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6737 8336,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LONG BEACH SEAFOOD RESTAURANT PTE LTD,LONG BEACH SEAFOOD RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,198204068N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9812 1563,one@longbeachseafood.com.sg,,,,65 6338 9398,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MAG'S WINE-KITCHEN,MAGS WINE KITCHEN,,TeleSales,,Offline Sources,Adhoc,,52818689B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6438 3836,info@magswinekitchen.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MEERA'S CURRY,MEERAS CURRY,,TeleSales,,Offline Sources,Adhoc,,53470743B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6298 2827,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MY ART SPACE,MY ART SPACE,,TeleSales,,Offline Sources,Adhoc,,53427809D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6222 1622,info@myartspace.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NEKKID PRIVATE LIMITED,NEKKID,,TeleSales,,Offline Sources,Adhoc,,201430071M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6694 0940,wijaya@nakedfinn.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NALAN RESTAURANT,NALAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53155440J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6336 6404,thiru@fasttrack.com.sg,,,,65 9670 9430,info@nalan.com.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OLIVE & VINE,OLIVE VINE,,TeleSales,,Offline Sources,Adhoc,,53507875K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6336 3746,olivevine.2007@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PHOENIX INDIAN RESTAURANT,PHOENIX INDIAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53154888X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6468 1044,karusmani@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PIETRO RISTORANTE ITALIANO LLP,PIETRO RISTORANTE ITALIANO,,TeleSales,,Offline Sources,Adhoc,,T12LL0207G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6484 5528,admin@passionforfood.com.sg,,,,65 8523 4300,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RABBIT BRAND SEAFOOD DELICACIES,RABBIT BRAND SEAFOOD DELICACIES,,TeleSales,,Offline Sources,Adhoc,,52920798B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6557 0874,yeowseng@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,QUE PASA PTE LTD,QUE PASA,,TeleSales,,Offline Sources,Adhoc,,199301836K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6235 6626,andyhoo@quepasa.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RAKUICHI JAPANESE RESTAURANT,RAKUICHI JAPANESE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53207825W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8684 8669,rakuichirestaurant@gmail.com,,,,65 6474 2143,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RANG MAHAL PTE LTD,RANG MAHAL,,TeleSales,,Offline Sources,Adhoc,,199906955D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6850 7967,rangmahal@rangmahal.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RIVERWALK TANDOOR,RIVERWALK TANDOOR,,TeleSales,,Offline Sources,Adhoc,,52862661B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9061 7545,sales@rwt.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ROLAND RESTAURANT PTE LTD,ROLAND RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,197200834W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8218 8011,richard@rolandrestaurant.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SAKAE HOLDINGS LTD.,SAKAE,,TeleSales,,Offline Sources,Adhoc,,199604816E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6496 0014,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SAIGON SANDWICH,SANDWICH SAIGON,,TeleSales,,Offline Sources,Adhoc,,53264592L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9777 7519,sandwichsg@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SANTA FE TEX-MEX GRILL,SANTA FE TEX-MEX GRILL,,TeleSales,,Offline Sources,Adhoc,,52888739D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6278 5775,olive@riverboat.com.sg,,,,,enquiry@santafetexmex.com.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SEN OF JAPAN,SEN OF JAPAN,,TeleSales,,Offline Sources,Adhoc,,53307195W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9644 1616,ellie@soj.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SANKRANTI,SANKRANTI,,TeleSales,,Offline Sources,Adhoc,,53107677J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6784 8498,srinivas@sankranti.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SHIMBASHI SOBA,SHIMBASHI SOBA,,TeleSales,,Offline Sources,Adhoc,,52988046J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6735 9882,contactus@res.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,STELLA PROP LLP,STELLA,,TeleSales,,Offline Sources,Adhoc,,T15LL1604L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6214 9168,,,,,65 9088 0382,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SPIZZICO PTE LTD,SPIZZICO,,TeleSales,,Offline Sources,Adhoc,,200005753W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6333 6174,enquiry@spizzico.sg,,,,65 9829 8222,stong@spizzico.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SWEE CHOON TIM SUM RESTAURANT PTE LTD,SWEE CHOON TIM SUM RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,199003338C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9633 7788,ting7788@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUSHI JIN,SUSHI JIN,,TeleSales,,Offline Sources,Adhoc,,53269079J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6443 3378,sushijin@lesamis.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE BOOK CAFE PTE LTD,THE BOOK CAFE,,TeleSales,,Offline Sources,Adhoc,,200005527N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6887 5430,anthonysiow@thebookcafe.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE CONNOISSEUR DIVAN,THE CONNOISSEUR DIVAN,,TeleSales,,Offline Sources,Adhoc,,52993044K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6733 7141,info@connoisseurdivan.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THAI ACCENT,THAI ACCENT,,TeleSales,,Offline Sources,Adhoc,,53080910M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6376 9282,kenny@seacuisine.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE PIZZA PLACE,THE PIZZA PLACE,,TeleSales,,Offline Sources,Adhoc,,52929842B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6336 1979,info@thepizzaplace.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,URBAN BITES,URBAN BITES,,TeleSales,,Offline Sources,Adhoc,,53157767L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6327 9460,info@urbanbites.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DELHI RESTAURANT,DELHI RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,33642600C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9273 2727,dcuisines@live.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FUMEE BY HABANOS,FUMEE BY HABANOS,,TeleSales,,Offline Sources,Adhoc,,53290432W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6835 7339,helengoh@habanossg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SPIZZA PTE LTD,SPIZZA,,TeleSales,,Offline Sources,Adhoc,,200107460K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6220 4315,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FAT SAIGON BOY,FAT SAIGON BOY,,TeleSales,,Offline Sources,Adhoc,,53295000C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6221 6784,writetofatsaigonboy@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SPICE JUNCTION,SPICE JUNCTION,,TeleSales,,Offline Sources,Adhoc,,53047307X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6341 7980,info@spicejunction.com.sg,,,,65 6341 7980,dining@spicejunction.com.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE BLUE GINGER RESTAURANT,THE BLUE GINGER RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53308553E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6222 3928,alan.foo@theblueginger.com,,,,65 9755 8603,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MADAM KWAN'S PRIVATE LIMITED,MADAM KWANS,,TeleSales,,Offline Sources,Adhoc,,200208575M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6271 9989,ethan@madamkwans.com.my,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SHASHLIK RESTAURANT PTE LTD,SHASHLIK RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,198600539H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6732 6401,enquiry@shashlik.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GREENLAND VEGETARIAN RESTAURANT,GREENLAND VEGETARIAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,48318000M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9788 9640,tbhuat@gmail.com,,,,65 6282 8022,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DESA KARTIKA PTE LTD,DESA KARTIKA,,TeleSales,,Offline Sources,Adhoc,,199605953N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6732 7372,rose.desakartika@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JOE'S KITCHEN - THAI CUISINE,JOES KITCHEN THAI CUISINE,,TeleSales,,Offline Sources,Adhoc,,53070802K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6270 8484,contact@joesthaikitchen.com,,,,65 9857 7007,,,,,65 6270 8484,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PATTAYA GARDEN RESTAURANT LLP,PATTAYA GARDEN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,T21LL0017F,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6345 5266,sales@pattayagarden.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DIVINE REALM VEGETARIAN RESTAURANT,DIVINE REALM VEGETARIAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,52873918B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6387 2058,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BENG HIANG RESTAURANT PTE LTD,BENG HIANG RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,197803106K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6221 6695,cindy.lim@benghiang.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUMMER PALACE,SUMMER PALACE,,TeleSales,,Offline Sources,Adhoc,,27168200X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6725 3288,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SHANG PALACE,SHANG PALACE,,TeleSales,,Offline Sources,Adhoc,,47692400J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6213 4473,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YI JIA SOUTH VILLAGE SEAFOOD RESTAURANT,YI JIA SOUTH VILLAGE SEAFOOD RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53194698C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6747 8263,bryanclarence@yahoo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AL FORNO (EAST COAST) PTE LTD,AL FORNO EAST COAST,,TeleSales,,Offline Sources,Adhoc,,199407490E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6348 8781,contact@alfornoeastcoast.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HONG KONG STREET FAMILY RESTAURANT BEDOK,HONG KONG STREET FAMILY RESTAURANT BEDOK,,TeleSales,,Offline Sources,Adhoc,,53047239B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6245 3881,,,,,65 6252 3132,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,IZAKAYA NIJUMARU RESTAURANT,IZAKAYA NIJUMARU RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,37613900E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6235 6693,izakayanijumaru@gmail.com,,,,65 6235 6693,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ISUSHI,ISUSHI,,TeleSales,,Offline Sources,Adhoc,,53079726K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6242 8652,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BAR '75,BAR 75,,TeleSales,,Offline Sources,Adhoc,,53102713M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6823 5355,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOING OM LLP,GOING OM,,TeleSales,,Offline Sources,Adhoc,,T08LL0166L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6396 3592,info@going-om.com.sg,,,,65 8363 5640,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KAI GARDEN PRIVATE LIMITED,KAI GARDEN,,TeleSales,,Offline Sources,Adhoc,,201531878E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6250 4826,kaiting@benefitcapital.asia,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,IVINS PTE LTD,IVINS,,TeleSales,,Offline Sources,Adhoc,,199800471K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6288 7922,,,,,65 6468 3060,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JING LONG SEAFOOD RESTAURANT,JING LONG SEAFOOD RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,53111479A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6442 9398,jinglongseafood@gmail.com,,,,65 6442 9398,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOLDEN PEONY,GOLDEN PEONY,,TeleSales,,Offline Sources,Adhoc,,52820891L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6432 7482,sinci.goldenpeony@conradhotels.com,,,,65 6432 7482,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TRAPIZZA,TRAPIZZA,,TeleSales,,Offline Sources,Adhoc,,52985606M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6376 2662,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,POR KEE EATING HOUSE 1996,POR KEE EATING HOUSE 1996,,TeleSales,,Offline Sources,Adhoc,,52823476E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6221 0582,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YAMAGAWA JAPANESE RESTAURANT PTE LTD,YAMAGAWA JAPANESE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,199204594G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6299 1175,yamagawa@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE HORSE'S MOUTH,THE HORSES MOUTH,,TeleSales,,Offline Sources,Adhoc,,53487903M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6235 1088,info@horsesmouthbar.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MR PUNCH PUBLIC HOUSE,MR PUNCH HOUSE,,TeleSales,,Offline Sources,Adhoc,,53127689M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8339 8966,reservations@mrpunch.com,,,,65 6339 6266,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GREENWOOD FISH MARKET & BISTRO,GREENWOOD FISH MARKET & BISTRO,,TeleSales,,Offline Sources,Adhoc,,53043315W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6467 4950,greenwood_alan@yahoo.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MADRINAA ITALIANO,MADRINAA ITALIANO,,TeleSales,,Offline Sources,Adhoc,,53084659D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6474 7342,reservations@madrinaa.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SEIWAA,SEIWAA,,TeleSales,,Offline Sources,Adhoc,,53257521X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6291 6084,reservation@seiwaa.com.sg,,,,,business@seiwaa.com.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUPREME VEGE PRIVATE LIMITED,SUPREME VEGE,,TeleSales,,Offline Sources,Adhoc,,201622555E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6238 5085,enquiry@supremevege.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LE LE POT PRIVATE LIMITED,LE LE POT,,TeleSales,,Offline Sources,Adhoc,,200902940E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9666 3617,icebox.yb@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,G7 LIANG KEE RESTAURANT PTE LTD,G7 LIANG KEE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,200007177M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6278 7026,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ICE EDGE CAFE,ICE EDGE CAFE,,TeleSales,,Offline Sources,Adhoc,,53147583B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6858 5729,info.iceedgecafe@yahoo.com,,,,65 8218 1870,enquiries@iceedgecafe.com,,,,,admin@passionforfood.com.sg,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,WARUNG KAMPUNG LLP,WARUNG KAMPUNG,,TeleSales,,Offline Sources,Adhoc,,T16LL1445F,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8666 6699,warungkampung@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SPROUT (SINGAPORE) PTE LTD,SPROUT,,TeleSales,,Offline Sources,Adhoc,,199501789Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9154 2022,a.rahman@eatatsprout.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AJI-ICHI,AJI-ICHI,,TeleSales,,Offline Sources,Adhoc,,53234232A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6744 7732,kinchoong_phang@astons.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
